learningRate,returns,timesteps,meanReturns,stdReturns,meanTimesteps,stdTimesteps
0.5,"[-200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200.]","[200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.]",-200.0,0.0,200.0,0.0
0.05,"[-200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -192. -200. -200. -200. -200.
 -200. -162. -200. -200. -200. -200. -200. -164. -157. -200. -200. -200.
 -200. -169. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -195. -200. -200. -175. -200.
 -200. -169. -174. -162. -149. -171. -200. -168. -200. -198. -159. -161.
 -153. -127. -200. -156. -168. -200. -171. -170. -200. -197. -161. -155.
 -200. -196. -157. -167. -148. -158. -156. -199. -193. -164. -167. -186.
 -200. -196. -158. -200. -198. -151. -157. -156. -160. -198. -156. -160.
 -198. -194. -153. -151. -116. -153. -147. -157. -199. -200. -138. -154.
 -158. -157. -200. -172. -159. -134. -200. -161. -143. -141. -172. -162.
 -163. -122. -174. -193. -160. -162. -161. -200. -129. -134. -170. -200.
 -160. -134. -156. -154. -151. -170. -200. -140. -200. -200. -200. -170.
 -122. -152. -143. -158. -156. -152. -149. -148. -156. -157. -146. -155.
 -156. -157. -158. -145. -200. -147. -189. -200. -187. -149. -145. -178.
 -187. -177. -151. -148. -200. -144. -149. -147. -152. -145. -186. -200.
 -178. -179. -178. -170. -200. -135. -155. -160. -200. -160. -162. -150.
 -120. -195. -131. -127. -200. -200. -124. -137. -200. -200. -142. -200.
 -200. -165. -193. -162. -129. -200. -200. -166. -187. -152. -144. -169.
 -200. -144. -146. -158. -200. -185. -200. -127. -150. -164. -157. -154.
 -200. -166. -200. -153. -158. -160. -200. -137. -200. -155. -167. -155.
 -125. -154. -167. -121. -156. -182. -146. -142. -147. -156. -185. -127.
 -191. -143. -148. -148. -200. -200. -143. -192. -200. -200. -151. -157.
 -144. -152. -119. -198. -198. -123. -152. -157. -116. -191. -179. -152.
 -196. -123. -196. -183. -177. -200. -196. -172. -147. -146. -163. -193.
 -153. -200. -151. -200. -125. -171. -147. -165. -145. -173. -122. -121.
 -128. -200. -133. -200. -160. -182. -191. -131. -120. -117. -153. -161.
 -159. -200. -156. -148. -124. -191. -125. -200. -141. -134. -183. -126.
 -186. -154. -126. -128. -149. -158. -158. -133. -152. -200. -190. -200.
 -175. -157. -166. -151. -125. -166. -122. -176. -124. -200. -200. -131.
 -200. -122. -126. -182. -194. -178. -200. -161. -132. -188. -131. -168.
 -179. -182. -161. -193. -161. -153. -157. -195. -154. -165. -200. -200.
 -123. -200. -200. -132. -124. -200. -131. -199. -200. -200. -200. -133.
 -127. -200. -192. -200. -173. -172. -160. -173. -175. -157. -200. -154.
 -160. -175. -192. -159. -156. -197. -150. -167. -185. -158. -161. -159.
 -200. -193. -140. -191. -179. -170. -151. -150. -151. -186. -157. -180.
 -200. -200. -200. -169. -200. -146. -186. -200. -200. -200. -200. -156.
 -169. -200. -200. -200. -200. -200. -191. -200. -156. -200. -200. -200.
 -165. -160. -126. -200. -200. -200. -200. -198.]","[200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 192.
 200. 200. 200. 200. 200. 162. 200. 200. 200. 200. 200. 164. 157. 200.
 200. 200. 200. 169. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 195. 200. 200. 175. 200. 200. 169.
 174. 162. 149. 171. 200. 168. 200. 198. 159. 161. 153. 127. 200. 156.
 168. 200. 171. 170. 200. 197. 161. 155. 200. 196. 157. 167. 148. 158.
 156. 199. 193. 164. 167. 186. 200. 196. 158. 200. 198. 151. 157. 156.
 160. 198. 156. 160. 198. 194. 153. 151. 116. 153. 147. 157. 199. 200.
 138. 154. 158. 157. 200. 172. 159. 134. 200. 161. 143. 141. 172. 162.
 163. 122. 174. 193. 160. 162. 161. 200. 129. 134. 170. 200. 160. 134.
 156. 154. 151. 170. 200. 140. 200. 200. 200. 170. 122. 152. 143. 158.
 156. 152. 149. 148. 156. 157. 146. 155. 156. 157. 158. 145. 200. 147.
 189. 200. 187. 149. 145. 178. 187. 177. 151. 148. 200. 144. 149. 147.
 152. 145. 186. 200. 178. 179. 178. 170. 200. 135. 155. 160. 200. 160.
 162. 150. 120. 195. 131. 127. 200. 200. 124. 137. 200. 200. 142. 200.
 200. 165. 193. 162. 129. 200. 200. 166. 187. 152. 144. 169. 200. 144.
 146. 158. 200. 185. 200. 127. 150. 164. 157. 154. 200. 166. 200. 153.
 158. 160. 200. 137. 200. 155. 167. 155. 125. 154. 167. 121. 156. 182.
 146. 142. 147. 156. 185. 127. 191. 143. 148. 148. 200. 200. 143. 192.
 200. 200. 151. 157. 144. 152. 119. 198. 198. 123. 152. 157. 116. 191.
 179. 152. 196. 123. 196. 183. 177. 200. 196. 172. 147. 146. 163. 193.
 153. 200. 151. 200. 125. 171. 147. 165. 145. 173. 122. 121. 128. 200.
 133. 200. 160. 182. 191. 131. 120. 117. 153. 161. 159. 200. 156. 148.
 124. 191. 125. 200. 141. 134. 183. 126. 186. 154. 126. 128. 149. 158.
 158. 133. 152. 200. 190. 200. 175. 157. 166. 151. 125. 166. 122. 176.
 124. 200. 200. 131. 200. 122. 126. 182. 194. 178. 200. 161. 132. 188.
 131. 168. 179. 182. 161. 193. 161. 153. 157. 195. 154. 165. 200. 200.
 123. 200. 200. 132. 124. 200. 131. 199. 200. 200. 200. 133. 127. 200.
 192. 200. 173. 172. 160. 173. 175. 157. 200. 154. 160. 175. 192. 159.
 156. 197. 150. 167. 185. 158. 161. 159. 200. 193. 140. 191. 179. 170.
 151. 150. 151. 186. 157. 180. 200. 200. 200. 169. 200. 146. 186. 200.
 200. 200. 200. 156. 169. 200. 200. 200. 200. 200. 191. 200. 156. 200.
 200. 200. 165. 160. 126. 200. 200. 200. 200. 198.]",-173.592,25.828386244595308,173.592,25.828386244595308
0.005,"[-200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -166. -200. -200. -200. -173. -200. -200. -200. -200.
 -200. -194. -172. -161. -170. -163. -200. -200. -200. -200. -200. -200.
 -200. -162. -193. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -164. -200. -161. -162.
 -200. -165. -181. -169. -196. -191. -173. -155. -166. -200. -200. -158.
 -153. -161. -156. -200. -200. -166. -150. -200. -200. -150. -155. -154.
 -200. -200. -126. -161. -156. -153. -200. -159. -161. -168. -158. -122.
 -163. -167. -119. -159. -171. -155. -200. -155. -144. -148. -155. -153.
 -153. -166. -154. -152. -122. -160. -155. -151. -152. -136. -123. -127.
 -142. -147. -145. -151. -127. -156. -148. -200. -157. -156. -200. -151.
 -152. -160. -150. -152. -154. -149. -153. -158. -149. -145. -148. -155.
 -158. -145. -152. -194. -151. -160. -161. -127. -120. -152. -136. -136.
 -173. -157. -168. -154. -123. -169. -114. -168. -131. -154. -155. -153.
 -148. -144. -156. -142. -146. -148. -148. -159. -138. -150. -153. -146.
 -116. -152. -157. -121. -155. -149. -158. -149. -152. -159. -155. -123.
 -166. -116. -153. -167. -157. -191. -139. -149. -151. -175. -156. -167.
 -166. -136. -174. -163. -166. -145. -166. -150. -145. -141. -182. -195.
 -157. -157. -159. -145. -161. -147. -152. -163. -198. -150. -116. -151.
 -148. -152. -166. -133. -155. -143. -139. -159. -160. -122. -171. -147.
 -148. -181. -194. -116. -123. -145. -145. -155. -155. -155. -149. -160.
 -162. -114. -153. -150. -151. -147. -150. -150. -155. -159. -117. -151.
 -146. -149. -148. -148. -150. -151. -153. -148. -159. -153. -148. -152.
 -148. -155. -149. -145. -156. -154. -103. -161. -150. -151. -155. -124.
 -114. -167. -153. -125. -166. -159. -114. -149. -143. -143. -173. -146.
 -150. -150. -119. -145. -151. -158.  -91. -154. -152. -168. -200. -158.
 -145. -153. -151. -145. -152. -121. -146. -147. -157. -152. -144. -153.
 -181. -148. -149. -115. -154. -117. -121. -158. -146. -148. -147.  -95.
 -124. -142. -156. -143. -156. -150. -153. -146. -144. -151.  -99. -143.
 -145. -154. -152. -181. -173. -116. -157. -155. -116. -141. -122. -149.
 -119. -126. -122. -150. -145. -154. -164. -126. -148. -123. -118. -112.
 -112. -149. -150. -149. -152. -148. -166. -150. -122. -111. -128.  -93.
 -167. -155. -150. -146. -113. -147. -150. -106. -152.  -94. -141. -117.
 -156. -148. -150. -146. -149. -117. -127. -119. -149. -149. -143. -172.
 -118. -112. -152. -151. -116. -120. -161. -121. -146. -155. -157. -116.
 -159. -116. -168. -172. -118. -115. -151. -196. -114. -121. -152.  -97.
 -163. -200. -118. -149. -139. -146. -123. -140. -148. -149. -175. -173.
 -146. -148. -116. -145. -154. -179. -169. -148. -144. -133. -153. -115.
 -129. -167. -152. -113. -151. -200. -124. -124.]","[200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 166. 200. 200. 200. 173.
 200. 200. 200. 200. 200. 194. 172. 161. 170. 163. 200. 200. 200. 200.
 200. 200. 200. 162. 193. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 164. 200. 161. 162. 200. 165.
 181. 169. 196. 191. 173. 155. 166. 200. 200. 158. 153. 161. 156. 200.
 200. 166. 150. 200. 200. 150. 155. 154. 200. 200. 126. 161. 156. 153.
 200. 159. 161. 168. 158. 122. 163. 167. 119. 159. 171. 155. 200. 155.
 144. 148. 155. 153. 153. 166. 154. 152. 122. 160. 155. 151. 152. 136.
 123. 127. 142. 147. 145. 151. 127. 156. 148. 200. 157. 156. 200. 151.
 152. 160. 150. 152. 154. 149. 153. 158. 149. 145. 148. 155. 158. 145.
 152. 194. 151. 160. 161. 127. 120. 152. 136. 136. 173. 157. 168. 154.
 123. 169. 114. 168. 131. 154. 155. 153. 148. 144. 156. 142. 146. 148.
 148. 159. 138. 150. 153. 146. 116. 152. 157. 121. 155. 149. 158. 149.
 152. 159. 155. 123. 166. 116. 153. 167. 157. 191. 139. 149. 151. 175.
 156. 167. 166. 136. 174. 163. 166. 145. 166. 150. 145. 141. 182. 195.
 157. 157. 159. 145. 161. 147. 152. 163. 198. 150. 116. 151. 148. 152.
 166. 133. 155. 143. 139. 159. 160. 122. 171. 147. 148. 181. 194. 116.
 123. 145. 145. 155. 155. 155. 149. 160. 162. 114. 153. 150. 151. 147.
 150. 150. 155. 159. 117. 151. 146. 149. 148. 148. 150. 151. 153. 148.
 159. 153. 148. 152. 148. 155. 149. 145. 156. 154. 103. 161. 150. 151.
 155. 124. 114. 167. 153. 125. 166. 159. 114. 149. 143. 143. 173. 146.
 150. 150. 119. 145. 151. 158.  91. 154. 152. 168. 200. 158. 145. 153.
 151. 145. 152. 121. 146. 147. 157. 152. 144. 153. 181. 148. 149. 115.
 154. 117. 121. 158. 146. 148. 147.  95. 124. 142. 156. 143. 156. 150.
 153. 146. 144. 151.  99. 143. 145. 154. 152. 181. 173. 116. 157. 155.
 116. 141. 122. 149. 119. 126. 122. 150. 145. 154. 164. 126. 148. 123.
 118. 112. 112. 149. 150. 149. 152. 148. 166. 150. 122. 111. 128.  93.
 167. 155. 150. 146. 113. 147. 150. 106. 152.  94. 141. 117. 156. 148.
 150. 146. 149. 117. 127. 119. 149. 149. 143. 172. 118. 112. 152. 151.
 116. 120. 161. 121. 146. 155. 157. 116. 159. 116. 168. 172. 118. 115.
 151. 196. 114. 121. 152.  97. 163. 200. 118. 149. 139. 146. 123. 140.
 148. 149. 175. 173. 146. 148. 116. 145. 154. 179. 169. 148. 144. 133.
 153. 115. 129. 167. 152. 113. 151. 200. 124. 124.]",-158.38,26.603977146283974,158.38,26.603977146283974
0.0005,"[-200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200. -200.
 -200. -200. -200. -200. -200. -200. -200. -200.]","[200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.
 200. 200. 200. 200. 200. 200. 200. 200. 200. 200.]",-200.0,0.0,200.0,0.0
